TransactionID,CustomerTenureYears,CustomerSegment,EstimatedIncome,CreditScore,RiskFlag,FraudProbability,ChannelType,CustomerBehaviorScore
TXN16874,0,Mid Value,583162,730,Medium,0.068,Intent,11
TXN16875,8,High Value,2270326,695,Low,0.006,Intent,47
TXN16876,9,Premium,1915994,593,Low,0.044,QR,19
TXN16877,2,Premium,2255079,744,Medium,0.082,Intent,12
TXN16878,9,Premium,543347,744,High,0.076,Intent,21
TXN16879,7,Mid Value,2893914,571,High,0.129,Intent,13
TXN16880,8,Mid Value,1836844,610,Medium,0.122,Intent,67
TXN16881,2,High Value,1480580,624,Medium,0.221,Mobile,11
TXN16882,6,Mid Value,2616644,805,High,0.18,Mobile,44
TXN16883,9,Low Value,1863388,636,High,0.238,Autopay,10
TXN16884,8,Premium,488357,792,Medium,0.155,Autopay,32
TXN16885,1,Premium,1657735,834,High,0.069,Autopay,19
TXN16886,4,Mid Value,1437714,707,High,0.038,Intent,88
TXN16887,8,High Value,2222709,573,High,0.002,Mobile,7
TXN16888,5,Low Value,936238,860,Medium,0.077,Mobile,41
TXN16889,0,High Value,2431170,860,Low,0.223,QR,78
TXN16890,7,Low Value,2836798,571,High,0.156,Intent,18
TXN16891,7,Mid Value,1325018,588,Low,0.069,Autopay,91
TXN16892,7,Low Value,2167728,563,High,0.018,Intent,18
TXN16893,2,Low Value,1134595,656,Medium,0.056,Autopay,55
TXN16894,4,Low Value,2032807,758,High,0.212,Autopay,4
TXN16895,2,Low Value,1049335,632,Low,0.157,Mobile,28
TXN16896,5,Mid Value,732054,580,Medium,0.074,Intent,46
TXN16897,3,High Value,3110706,658,Low,0.23,QR,5
TXN16898,7,Mid Value,1682142,676,Medium,0.22,Intent,65
TXN16899,7,Low Value,1860697,710,Medium,0.153,Mobile,21
TXN16900,9,High Value,275429,850,Low,0.156,Intent,49
TXN16901,6,Mid Value,406217,588,Medium,0.132,Intent,96
TXN16902,5,Mid Value,2719073,832,High,0.216,Mobile,29
TXN16903,0,Premium,809203,751,High,0.12,Intent,55
TXN16904,7,Low Value,518698,640,Medium,0.177,QR,97
TXN16905,3,Mid Value,1624695,872,Low,0.008,Autopay,58
TXN16906,4,High Value,2133016,733,Medium,0.032,Autopay,25
TXN16907,7,Premium,1072626,756,Medium,0.041,Autopay,90
TXN16908,0,Premium,2391824,760,Medium,0.032,Intent,10
TXN16909,6,Low Value,390983,792,Low,0.147,Autopay,82
TXN16910,1,High Value,272465,745,Medium,0.108,QR,99
TXN16911,0,Premium,678214,896,High,0.18,Mobile,75
TXN16912,5,Premium,2018874,738,Low,0.013,Autopay,47
TXN16913,5,Premium,1541621,717,Medium,0.074,Intent,73
TXN16914,1,Low Value,1304049,677,High,0.16,Intent,38
TXN16915,1,High Value,1510267,723,High,0.233,Autopay,53
TXN16916,4,Low Value,2387998,607,Low,0.167,Intent,68
TXN16917,5,Mid Value,1204277,646,Low,0.205,QR,30
TXN16918,2,Low Value,920243,714,Medium,0.214,Intent,32
TXN16919,8,Low Value,807829,829,High,0.137,QR,74
TXN16920,4,Low Value,2227656,750,Medium,0.109,Autopay,12
TXN16921,2,Premium,2805086,774,Medium,0.017,Intent,85
TXN16922,9,Low Value,959041,558,Medium,0.052,QR,39
TXN16923,5,High Value,2366483,586,Medium,0.226,Intent,60
TXN16924,7,Premium,1175826,562,Medium,0.012,Autopay,63
TXN16925,8,High Value,1310512,800,High,0.197,Autopay,99
TXN16926,3,High Value,1858186,884,Low,0.121,Intent,69
TXN16927,7,High Value,1176118,748,Medium,0.209,Mobile,91
TXN16928,3,Mid Value,812829,869,High,0.11,Mobile,21
TXN16929,2,Premium,3133569,763,Medium,0.116,Autopay,25
TXN16930,2,Premium,2274304,817,Medium,0.119,Intent,71
TXN16931,2,Premium,3193468,613,Medium,0.119,QR,30
TXN16932,8,Premium,3015172,776,Medium,0.003,Mobile,8
TXN16933,8,Mid Value,1011489,554,Medium,0.038,Mobile,33
TXN16934,5,Low Value,880629,851,High,0.188,Intent,40
TXN16935,1,Premium,363430,864,Medium,0.022,Mobile,2
TXN16936,4,Low Value,822997,665,High,0.146,QR,56
TXN16937,7,Low Value,405672,640,Low,0.138,Intent,97
TXN16938,1,Premium,874650,665,High,0.124,QR,60
TXN16939,7,Mid Value,2709219,583,Low,0.072,Intent,71
TXN16940,5,Mid Value,1780527,800,High,0.164,Intent,83
TXN16941,0,Premium,773862,698,Medium,0.196,Intent,82
TXN16942,6,Premium,2953399,726,Low,0.036,Autopay,80
TXN16943,7,High Value,2350921,567,Medium,0.149,Intent,70
TXN16944,3,Low Value,2411905,781,Low,0.002,QR,64
TXN16945,8,High Value,800389,842,Medium,0.115,Autopay,54
TXN16946,2,Low Value,2123651,703,Low,0.188,Mobile,6
TXN16947,2,High Value,243128,672,High,0.157,Mobile,27
TXN16948,7,Mid Value,1757550,623,High,0.059,Autopay,36
TXN16949,0,High Value,259002,780,High,0.022,QR,13
TXN16950,5,High Value,2252929,603,Low,0.038,Intent,39
TXN16951,1,Low Value,2686953,866,Medium,0.098,QR,22
TXN16952,5,Mid Value,2343282,784,Medium,0.212,QR,1
TXN16953,2,Low Value,2263652,869,High,0.207,Mobile,58
TXN16954,4,Mid Value,1294985,604,Medium,0.13,Mobile,61
TXN16955,8,High Value,2103909,729,Low,0.092,QR,49
TXN16956,0,Low Value,2581628,798,Medium,0.062,QR,45
TXN16957,6,High Value,1237714,734,Low,0.151,Intent,7
TXN16958,5,Low Value,1203333,694,Medium,0.036,Mobile,32
TXN16959,3,Low Value,2138575,629,Low,0.123,Mobile,71
TXN16960,1,Mid Value,2779311,625,Medium,0.082,QR,15
TXN16961,1,Premium,458857,826,High,0.158,Autopay,76
TXN16962,9,High Value,359261,690,Low,0.244,QR,57
TXN16963,3,High Value,1112949,641,Low,0.085,Autopay,69
TXN16964,6,High Value,984609,852,Medium,0.029,Mobile,4
TXN16965,8,Low Value,1484808,681,High,0.085,Mobile,47
TXN16966,3,Premium,1340160,729,High,0.107,Autopay,60
TXN16967,1,High Value,419793,658,Low,0.068,Mobile,22
TXN16968,9,Premium,2169441,745,Low,0.043,Intent,7
TXN16969,4,Premium,461830,790,High,0.189,Autopay,12
TXN16970,6,Low Value,710778,885,Low,0.042,Mobile,32
TXN16971,9,Low Value,1059171,728,Low,0.077,Mobile,56
TXN16972,5,Mid Value,762741,841,High,0.063,Autopay,2
TXN16973,1,High Value,1459090,613,Medium,0.204,Mobile,59
TXN16974,8,Low Value,692308,666,Low,0.005,Intent,72
TXN16975,9,High Value,473053,841,Low,0.087,Intent,32
TXN16976,6,Mid Value,1691722,671,Medium,0.016,Intent,51
TXN16977,2,Mid Value,867591,751,Medium,0.202,QR,34
TXN16978,5,High Value,2420770,796,High,0.042,Autopay,11
TXN16979,8,High Value,358083,618,High,0.183,Mobile,67
TXN16980,3,High Value,2898707,889,High,0.1,QR,46
TXN16981,5,Mid Value,3194533,873,Medium,0.103,QR,20
TXN16982,9,Premium,2222212,846,High,0.06,Mobile,18
TXN16983,7,Premium,3123396,620,Medium,0.084,Mobile,79
TXN16984,1,Mid Value,2082811,698,Medium,0.089,Autopay,41
TXN16985,2,High Value,1863318,822,Medium,0.145,QR,33
TXN16986,3,Mid Value,3091035,628,Medium,0.186,Autopay,56
TXN16987,2,Low Value,2116682,550,Low,0.224,QR,34
TXN16988,1,High Value,3010654,676,Low,0.046,QR,77
TXN16989,6,Premium,1114995,705,High,0.033,Autopay,16
TXN16990,4,Low Value,1153867,654,High,0.01,QR,65
TXN16991,2,Mid Value,1533292,728,High,0.032,Autopay,91
TXN16992,2,Premium,1569516,670,High,0.23,Intent,47
TXN16993,6,High Value,745691,819,Low,0.065,Mobile,17
TXN16994,3,Low Value,2969717,737,Low,0.116,Intent,21
TXN16995,3,Mid Value,284668,814,High,0.002,Mobile,32
TXN16996,9,Mid Value,2324143,764,High,0.212,QR,33
TXN16997,7,Low Value,194763,837,Low,0.213,QR,45
TXN16998,7,Premium,991164,712,Low,0.152,Intent,93
TXN16999,1,Low Value,881563,766,Medium,0.12,Mobile,37
TXN17000,6,High Value,272434,671,Medium,0.002,Mobile,89
TXN17001,3,Low Value,1222729,739,Medium,0.205,Mobile,86
TXN17002,9,High Value,526117,823,Medium,0.176,QR,21
TXN17003,2,Low Value,2508888,565,Medium,0.207,Autopay,22
TXN17004,5,Premium,1543714,746,Low,0.051,Mobile,37
TXN17005,4,Mid Value,2771093,649,Low,0.224,QR,24
TXN17006,1,Premium,1810467,890,Low,0.031,QR,11
TXN17007,6,Low Value,2807256,695,High,0.201,Autopay,45
TXN17008,9,High Value,2697583,800,Low,0.182,Mobile,10
TXN17009,0,Mid Value,2490582,818,Low,0.084,QR,1
TXN17010,5,Mid Value,1883388,816,Low,0.198,QR,99
TXN17011,2,Premium,1983112,575,Medium,0.054,QR,20
TXN17012,9,Premium,2102082,783,Low,0.035,Autopay,59
TXN17013,6,High Value,923491,689,High,0.08,QR,96
TXN17014,9,High Value,3195785,747,High,0.034,Mobile,73
TXN17015,8,Premium,2826378,895,Medium,0.217,Intent,51
TXN17016,5,Premium,2633624,737,Medium,0.226,Mobile,41
TXN17017,5,Mid Value,1377523,620,High,0.091,Autopay,89
TXN17018,0,Low Value,2489950,802,High,0.109,Intent,48
TXN17019,7,Low Value,1256611,836,Medium,0.044,Intent,18
TXN17020,4,Mid Value,2115295,797,Medium,0.091,QR,26
TXN17021,7,Mid Value,1094045,752,Low,0.151,Intent,94
TXN17022,9,Premium,643955,757,Medium,0.219,QR,54
TXN17023,8,High Value,512556,600,High,0.133,Autopay,23
TXN17024,0,Low Value,523979,633,High,0.048,QR,61
TXN17025,6,Low Value,1331806,661,Low,0.091,Mobile,30
TXN17026,9,Premium,3000396,560,Medium,0.212,QR,32
TXN17027,8,Premium,973880,696,Medium,0.057,QR,65
TXN17028,2,Low Value,298093,738,Low,0.079,Intent,2
TXN17029,2,Premium,3135470,574,Medium,0.215,Mobile,98
TXN17030,1,Mid Value,2239573,872,High,0.232,Mobile,82
TXN17031,8,Mid Value,1936662,695,Low,0.237,Autopay,33
TXN17032,0,Low Value,3193018,789,Low,0.1,Mobile,82
TXN17033,6,Premium,2415392,625,Medium,0.141,QR,8
TXN17034,9,High Value,1695999,787,Low,0.132,Mobile,35
TXN17035,2,Low Value,621396,876,Low,0.022,Autopay,64
TXN17036,9,High Value,2912155,739,High,0.217,Autopay,98
TXN17037,2,Mid Value,365597,874,Medium,0.033,Intent,17
TXN17038,2,Low Value,1242579,691,High,0.161,Intent,72
TXN17039,6,Mid Value,713385,895,Medium,0.17,QR,29
TXN17040,9,High Value,1574629,586,High,0.015,Intent,90
TXN17041,3,Mid Value,2872661,777,High,0.138,Intent,23
TXN17042,3,High Value,3089041,630,Low,0.134,QR,13
TXN17043,1,High Value,1520934,668,Low,0.244,Mobile,17
TXN17044,0,Low Value,2880857,587,Medium,0.077,Mobile,77
TXN17045,2,Premium,737698,596,Medium,0.084,Autopay,29
TXN17046,0,Low Value,2300732,738,Low,0.15,QR,63
TXN17047,0,Low Value,730348,550,High,0.169,Mobile,24
TXN17048,7,Mid Value,2674548,707,Medium,0.176,Intent,91
TXN17049,2,Mid Value,2943509,620,Low,0.134,Autopay,52
TXN17050,7,Low Value,1342666,810,Low,0.17,Mobile,75
TXN17051,8,High Value,1574533,588,Low,0.123,Mobile,69
TXN17052,9,High Value,1565650,714,Medium,0.015,QR,23
TXN17053,6,Mid Value,1035154,847,Low,0.008,QR,70
TXN17054,4,High Value,912201,563,Medium,0.09,Autopay,87
TXN17055,1,Premium,2604624,805,Medium,0.164,QR,98
TXN17056,4,Low Value,901210,884,Low,0.031,QR,51
TXN17057,4,Low Value,2426190,688,Low,0.06,QR,7
TXN17058,9,High Value,384889,866,High,0.123,Mobile,70
TXN17059,7,Mid Value,1923809,711,High,0.213,Mobile,92
TXN17060,4,High Value,695556,879,Low,0.215,Autopay,4
TXN17061,1,Premium,1094409,887,High,0.195,Autopay,62
TXN17062,4,Mid Value,476524,607,Low,0.066,Autopay,92
TXN17063,9,High Value,887384,755,Medium,0.137,Intent,55
TXN17064,7,Low Value,562375,880,High,0.249,Mobile,40
TXN17065,1,Premium,490806,563,Low,0.135,Autopay,19
TXN17066,9,Premium,2205752,562,Medium,0.12,Mobile,60
TXN17067,2,Premium,1018148,552,Medium,0.088,Mobile,60
TXN17068,3,Mid Value,1910463,888,Low,0.223,Mobile,95
TXN17069,7,Mid Value,2011046,665,High,0.132,QR,81
TXN17070,8,High Value,3199772,772,Medium,0.025,Mobile,26
TXN17071,2,Mid Value,1914084,564,High,0.167,Autopay,92
TXN17072,8,Premium,2781081,873,Medium,0.129,Autopay,39
TXN17073,8,Mid Value,2948719,661,Medium,0.07,QR,23
TXN17074,4,High Value,319737,758,Low,0.12,Autopay,7
TXN17075,2,Premium,1718866,639,Low,0.012,Autopay,68
TXN17076,8,Low Value,3156231,711,Low,0.092,Intent,87
TXN17077,1,Premium,2188519,589,Low,0.022,Intent,18
TXN17078,6,High Value,373362,803,Low,0.067,Autopay,33
TXN17079,5,Premium,644806,585,High,0.114,Autopay,68
TXN17080,3,Low Value,1150585,643,Medium,0.131,Intent,3
TXN17081,1,Mid Value,2677619,780,Medium,0.09,Intent,50
TXN17082,8,Low Value,2463834,840,Low,0.212,Intent,31
TXN17083,4,High Value,1616923,796,Low,0.171,Intent,85
TXN17084,8,High Value,1743867,780,High,0.148,Intent,85
TXN17085,4,Mid Value,1031855,759,Medium,0.141,Intent,45
TXN17086,2,High Value,891970,562,High,0.244,Autopay,61
TXN17087,0,Low Value,454326,893,High,0.134,Autopay,33
TXN17088,3,High Value,385306,581,Low,0.212,Intent,35
TXN17089,1,Premium,1960186,576,High,0.158,Intent,10
TXN17090,5,Mid Value,1328190,705,Low,0.105,Mobile,20
TXN17091,8,Premium,2063425,690,Low,0.214,QR,82
TXN17092,2,Low Value,1027959,564,Medium,0.246,Mobile,83
TXN17093,6,High Value,327848,637,Medium,0.018,QR,62
TXN17094,0,Low Value,2903963,765,Medium,0.17,Mobile,16
TXN17095,5,High Value,2470030,749,Low,0.101,Intent,27
TXN17096,3,Mid Value,346696,866,Low,0.126,Intent,7
TXN17097,2,Mid Value,1710204,631,Medium,0.073,Intent,1
TXN17098,9,Premium,2552540,693,Low,0.047,Intent,21
TXN17099,6,Mid Value,3108875,757,Low,0.184,Mobile,42
TXN17100,8,Low Value,2274184,889,Medium,0.031,Mobile,59
TXN17101,7,Low Value,737073,599,High,0.128,Intent,77
TXN17102,1,Low Value,1082038,615,High,0.241,Mobile,42
TXN17103,0,Low Value,2308853,798,High,0.198,Mobile,55
TXN17104,0,High Value,905183,760,Low,0.169,QR,14
TXN17105,0,Premium,1539439,793,Medium,0.112,Mobile,50
TXN17106,0,Low Value,959168,797,Low,0.041,QR,23
TXN17107,4,Mid Value,713020,730,Medium,0.048,Intent,65
TXN17108,8,Low Value,1278528,856,Medium,0.076,Intent,50
TXN17109,9,Low Value,2145026,720,Medium,0.057,Intent,60
TXN17110,9,Low Value,2357252,744,Medium,0.089,Intent,68
TXN17111,0,Premium,1477392,819,High,0.136,Mobile,57
TXN17112,0,Mid Value,328976,568,Medium,0.189,Mobile,18
TXN17113,4,High Value,2936897,618,Low,0.2,Intent,1
TXN17114,2,High Value,376788,736,Low,0.138,Mobile,56
TXN17115,2,Mid Value,2421526,578,Low,0.177,Intent,43
TXN17116,3,Mid Value,3029860,809,High,0.244,Mobile,82
TXN17117,1,High Value,2442127,733,Low,0.14,Autopay,83
TXN17118,3,High Value,1978259,562,High,0.2,Mobile,75
TXN17119,4,High Value,1656089,681,Medium,0.066,Autopay,63
TXN17120,7,Low Value,1668523,557,Low,0.152,Autopay,98
TXN17121,5,Low Value,1085303,842,Medium,0.049,QR,76
TXN17122,3,Low Value,1263288,743,Low,0.05,Mobile,22
TXN17123,0,Low Value,1164629,793,Low,0.079,Intent,55
TXN17124,3,Mid Value,2950576,632,Low,0.125,Autopay,8
TXN17125,0,High Value,910913,609,Medium,0.235,Intent,90
TXN17126,5,Low Value,293125,887,Medium,0.137,QR,71
TXN17127,1,Premium,2939024,792,High,0.249,Mobile,94
TXN17128,7,Low Value,1091471,583,Low,0.134,Autopay,86
TXN17129,3,Mid Value,1171175,853,Medium,0.111,Intent,91
TXN17130,8,Mid Value,1379122,645,Low,0.033,Autopay,73
TXN17131,3,Mid Value,2948922,861,High,0.037,QR,60
TXN17132,5,Low Value,2147912,711,Medium,0.219,QR,71
TXN17133,9,High Value,634549,685,Medium,0.194,Autopay,57
TXN17134,9,Low Value,3026320,555,Medium,0.134,Intent,4
TXN17135,3,High Value,875904,847,Low,0.031,Intent,81
TXN17136,3,Low Value,1791387,778,Low,0.014,QR,63
TXN17137,7,Low Value,928691,848,High,0.24,Mobile,18
TXN17138,9,Mid Value,2083715,788,High,0.103,Mobile,75
TXN17139,6,Mid Value,2137937,794,Medium,0.171,Mobile,63
TXN17140,6,Premium,604461,677,Low,0.094,QR,30
TXN17141,9,Premium,867966,881,Medium,0.142,QR,31
TXN17142,3,Low Value,1040386,696,Low,0.047,QR,98
TXN17143,0,Premium,892149,565,Low,0.216,QR,40
TXN17144,8,Premium,2576975,632,High,0.139,Autopay,6
TXN17145,5,Low Value,993232,884,Medium,0.182,Autopay,47
TXN17146,1,Low Value,1017993,648,High,0.227,QR,17
TXN17147,4,High Value,1015014,894,Medium,0.077,QR,44
TXN17148,5,Low Value,2308339,577,Medium,0.055,QR,5
TXN17149,8,Premium,2452628,687,Medium,0.1,Mobile,74
TXN17150,6,Premium,2820636,876,Low,0.121,Mobile,19
TXN17151,8,Low Value,1466423,823,High,0.238,Mobile,19
TXN17152,0,Mid Value,182046,762,Medium,0.177,Mobile,22
TXN17153,8,Mid Value,2508760,643,Medium,0.043,Intent,19
TXN17154,7,Premium,2233754,843,Low,0.112,Mobile,21
TXN17155,2,Low Value,1678934,559,High,0.092,Mobile,57
TXN17156,8,High Value,1049118,789,High,0.131,Intent,6
TXN17157,5,Mid Value,565528,749,Medium,0.079,Intent,58
TXN17158,3,High Value,2552621,721,Low,0.086,Mobile,14
TXN17159,6,Low Value,331148,776,Medium,0.112,QR,45
TXN17160,0,Mid Value,2226858,897,High,0.054,QR,35
TXN17161,7,High Value,2034176,863,Medium,0.126,QR,9
TXN17162,9,Low Value,675200,600,Low,0.19,Intent,68
TXN17163,2,Mid Value,2392366,687,Medium,0.194,Intent,62
TXN17164,9,Premium,2273075,802,High,0.224,QR,96
TXN17165,5,High Value,2855099,555,Low,0.055,Mobile,44
TXN17166,5,High Value,2284020,560,Medium,0.238,Mobile,7
TXN17167,3,High Value,1985377,886,Medium,0.144,Mobile,65
TXN17168,2,Mid Value,2509933,663,High,0.234,Intent,73
TXN17169,5,High Value,1780660,564,High,0.028,QR,57
TXN17170,5,High Value,1733869,564,Low,0.06,Intent,35
TXN17171,2,Mid Value,1532680,851,High,0.037,Mobile,97
TXN17172,1,Low Value,1491381,686,High,0.101,Autopay,84
TXN17173,1,Mid Value,215986,689,Low,0.24,Mobile,44
TXN17174,9,High Value,2915924,750,Medium,0.148,Mobile,89
TXN17175,3,Premium,1979085,853,Low,0.046,Autopay,88
TXN17176,9,Mid Value,1529939,635,High,0.093,Intent,51
TXN17177,4,Low Value,2141971,690,High,0.04,Mobile,94
TXN17178,9,High Value,390826,877,High,0.002,Autopay,91
TXN17179,7,Low Value,2073922,885,Low,0.051,Intent,29
TXN17180,6,Premium,2685438,626,Medium,0.208,Mobile,60
TXN17181,0,Mid Value,2414931,601,Medium,0.034,QR,44
TXN17182,8,Mid Value,1017672,896,Medium,0.221,Intent,86
TXN17183,4,Premium,1697917,876,High,0.103,Mobile,7
TXN17184,8,Mid Value,2854214,598,Medium,0.024,Autopay,88
TXN17185,3,Low Value,2077137,842,High,0.071,QR,3
TXN17186,1,Low Value,1827384,844,Medium,0.094,Autopay,43
TXN17187,9,High Value,1920542,815,Medium,0.233,Mobile,46
TXN17188,5,Mid Value,958437,697,High,0.238,Autopay,50
TXN17189,4,Premium,1618164,597,Low,0.202,Mobile,19
TXN17190,0,Mid Value,797335,736,High,0.112,Mobile,9
TXN17191,9,Low Value,1729486,563,Medium,0.031,Mobile,10
TXN17192,2,Low Value,1422068,703,Medium,0.244,Autopay,3
TXN17193,2,Premium,1960895,731,Medium,0.134,QR,24
TXN17194,9,Low Value,2880480,896,Low,0.045,Intent,17
TXN17195,6,Premium,513353,575,High,0.09,QR,63
TXN17196,7,Low Value,2421628,784,High,0.195,Autopay,41
TXN17197,5,Mid Value,1963471,694,Low,0.184,Intent,54
TXN17198,7,Mid Value,1301348,860,Low,0.175,Mobile,77
TXN17199,7,Premium,868996,788,High,0.22,Mobile,43
TXN17200,6,High Value,1234418,681,Medium,0.116,Autopay,77
TXN17201,7,Low Value,3110533,598,Low,0.077,Autopay,59
TXN17202,7,Mid Value,879192,742,High,0.042,Intent,25
TXN17203,1,Low Value,3043357,874,High,0.036,Autopay,59
TXN17204,6,High Value,2530758,553,Low,0.168,Autopay,36
TXN17205,0,High Value,506437,682,High,0.031,Mobile,11
TXN17206,4,Premium,777882,686,Medium,0.052,Mobile,16
TXN17207,6,Premium,2947201,636,Low,0.003,Mobile,31
TXN17208,7,Mid Value,1272491,651,Medium,0.201,Intent,85
TXN17209,5,High Value,399107,730,Medium,0.149,Autopay,28
TXN17210,4,High Value,2827698,898,High,0.032,QR,37
TXN17211,4,Premium,374470,803,High,0.19,Intent,47
TXN17212,4,Premium,3152804,577,High,0.168,QR,72
TXN17213,4,Premium,2356403,655,High,0.103,Autopay,81
TXN17214,4,Premium,878317,786,High,0.054,Mobile,39
TXN17215,9,Low Value,312917,882,Medium,0.198,QR,47
TXN17216,9,High Value,3136228,899,Medium,0.074,Intent,89
TXN17217,3,High Value,1684500,672,Low,0.005,QR,49
TXN17218,0,Mid Value,545453,756,Low,0.037,Mobile,80
TXN17219,2,High Value,2177498,622,High,0.016,Autopay,53
TXN17220,5,Mid Value,768210,894,Medium,0.056,Mobile,32
TXN17221,9,Premium,2816842,876,High,0.204,Autopay,52
TXN17222,3,Low Value,2192458,608,Low,0.032,Mobile,45
TXN17223,6,High Value,1534918,738,Medium,0.243,Intent,90
TXN17224,8,High Value,1616816,876,Low,0.189,Autopay,48
TXN17225,8,Premium,1125347,768,Medium,0.091,Intent,32
TXN17226,8,High Value,3014659,830,High,0.128,Intent,27
TXN17227,6,Premium,2759056,635,Medium,0.181,Autopay,80
TXN17228,4,Premium,2827057,697,Low,0.235,Autopay,78
TXN17229,7,Low Value,2290253,854,High,0.172,Autopay,94
TXN17230,5,High Value,937012,711,Low,0.059,Autopay,95
TXN17231,7,Low Value,458480,880,Low,0.138,QR,71
TXN17232,8,High Value,1176176,698,Low,0.16,Intent,85
TXN17233,3,High Value,1332120,868,Medium,0.046,Autopay,35
TXN17234,6,Mid Value,752103,686,Low,0.006,Intent,20
TXN17235,6,Low Value,1943683,886,Low,0.218,Autopay,52
TXN17236,3,Low Value,804493,711,High,0.22,Intent,37
TXN17237,2,Mid Value,567289,735,Low,0.044,Mobile,3
TXN17238,6,Mid Value,866942,707,Medium,0.225,Autopay,84
TXN17239,6,Mid Value,1305133,887,Low,0.184,Autopay,60
TXN17240,1,Low Value,3048751,850,Low,0.142,Autopay,29
TXN17241,7,Low Value,1137411,656,Low,0.02,Mobile,43
TXN17242,7,Mid Value,2529359,634,Low,0.066,Mobile,3
TXN17243,9,Mid Value,2274036,646,High,0.161,QR,17
TXN17244,9,Low Value,2962743,872,Medium,0.01,Intent,80
TXN17245,7,High Value,941817,699,Medium,0.223,QR,40
TXN17246,9,Mid Value,1296574,594,Low,0.123,QR,89
TXN17247,5,Low Value,866395,872,Low,0.006,QR,19
TXN17248,6,High Value,328826,801,High,0.018,QR,81
TXN17249,6,Low Value,2848817,685,Medium,0.012,Autopay,73
TXN17250,6,Mid Value,2624404,577,Medium,0.156,Intent,52
TXN17251,6,Mid Value,733121,761,Medium,0.009,Mobile,71
TXN17252,1,Mid Value,1613752,591,Low,0.248,Mobile,80
TXN17253,2,Premium,2611849,861,High,0.169,QR,46
TXN17254,0,Premium,1795702,608,Low,0.054,Mobile,28
TXN17255,9,Low Value,1147516,757,High,0.003,Mobile,82
TXN17256,3,Low Value,3195660,877,High,0.086,Mobile,5
TXN17257,5,Mid Value,963633,799,High,0.181,Mobile,86
TXN17258,8,High Value,971968,660,Medium,0.148,Intent,66
TXN17259,4,Premium,2304520,581,High,0.145,Mobile,33
TXN17260,1,Low Value,1885454,620,Medium,0.041,Autopay,78
TXN17261,9,Low Value,1483714,699,Medium,0.063,QR,10
TXN17262,1,High Value,542832,695,High,0.171,Intent,63
TXN17263,0,Mid Value,3058393,634,Medium,0.124,Autopay,96
TXN17264,9,Low Value,2218728,680,High,0.008,Intent,39
TXN17265,9,Mid Value,2468028,884,Medium,0.184,Intent,80
TXN17266,3,Mid Value,1448667,831,Medium,0.023,QR,95
TXN17267,4,Low Value,2448181,689,High,0.15,Autopay,32
TXN17268,3,Low Value,1307939,691,Medium,0.039,Intent,61
TXN17269,7,Premium,831756,551,High,0.12,Intent,31
TXN17270,5,Premium,1848452,718,Medium,0.226,Autopay,62
TXN17271,5,High Value,1139624,886,Medium,0.022,Autopay,72
TXN17272,8,Mid Value,231614,594,Medium,0.089,QR,34
TXN17273,3,Low Value,271822,806,Medium,0.111,Autopay,90
TXN17274,0,Low Value,435635,580,Low,0.055,Autopay,44
TXN17275,6,Mid Value,628686,596,Medium,0.005,Autopay,53
TXN17276,3,Premium,692298,800,High,0.18,QR,37
TXN17277,5,High Value,461326,857,High,0.069,Autopay,15
TXN17278,8,Premium,226353,570,Medium,0.199,Autopay,31
TXN17279,1,Low Value,517056,593,High,0.247,Autopay,78
TXN17280,7,Premium,839351,708,Low,0.082,Intent,9
TXN17281,1,High Value,2779811,752,High,0.084,Mobile,54
TXN17282,3,Low Value,2274386,692,Medium,0.21,QR,41
TXN17283,9,Mid Value,1362610,605,Medium,0.054,Autopay,92
TXN17284,4,Mid Value,679701,742,Medium,0.015,Intent,10
TXN17285,9,Mid Value,455168,849,Medium,0.072,Intent,90
